Segment Id
5123842
7546609
705053
1859809
10682735
8135549
1504473
1520160
5021881
1561118
12066468
4665290
7155431
7383922
7383923
7383926
9940338
7453872
1489543
7726844
9240711
661804
8828587
649307
11998024
12311426
9564414
12198025
16215187
9127067
15168784
7974316
10563307
2091993
10682782
12047359
12072953
5292544
15754071
15736034
5629084
14720555
9948134
7383927
3814709
13319152
8290730
9534811
1997511
14864681
5669579
7453893
9798659
8500468
10137735
3999107
7726847
8015914
1721940
638768
15171204
10682741
5652357
8106402
7110468
8204983
5669645
7383924
7383928
12198021
9948143
15827420
667109
12017693
7106748
9803828
7110476
7453840
7453921
17586933
17587007
7636328
13036001
661468
7768389
5292531
7383925
2091947
12442526
7453859
13435360
7670191
12743658
15168639
10258630
9127081
7383955
14864698
11115994
7294983
9948165
7453828
661472
5123740
10258109
5192447
10567158
4364699
5669133
12071503
5840596
2320349
7334285
7180347
7707301
10220251
12047388
12047430
9586447
7453906
7397592
7481514
14966555
13106318
15046729
9297628
7461478
8259218
5113242
4665294
